Alpha_Node,Total_Support
COBRA1,-197
IDH3A,-47
RNASE1,-45
ATP5A1,-47
PSIP1,-31
FAM60A,-47
APOH,-23
SIX4,-13
TFAP2C,593
ITK,79
MVD,-63
PHACTR3,-33
SGK3,-55
NCR3,-21
PIP5K1A,-23
ITGB7,-35
C20orf14,-167
EIF5,-65
GSTM3,-47
MGC27019,-47
HSF2BP,-41
C1orf160,-47
MAP4K5,-49
HSPC176,-47
PKP1,-77
FAM96B,-47
CRELD1,-39
HIST2H2BE,13
SEC5L1,1
XK,-45
PRKCI,-57
UGCG,-47
GNPAT,-47
GLIS3,-47
PHF17,-45
DYDC1,-45
MAP2K5,-27
CITED4,-75
RPS6KC1,-39
TNKS2,-41
HIST1H1A,-47
TRAF1,21
CACNA1C,-13
KCNMB1,-147
MAPK3,781
LOC116349,17
FALZ,-151
ID3,-165
PCDH1,-87
OTUD5,-155
NPPA,-179
FY,-117
TPI1,-113
P2RX4,-151
STXBP6,-179
PNMA1,-163
FKBP2,-183
UBE2L6,-203
SMARCB1,849
SUPT4H1,-151
MYO9B,-117
HBG2,-179
PIGA,-183
PVRL1,-135
ZNF165,-79
C1orf190,-351
DRD3,139
KNTC2,-123
MAP3K1,-153
TREX1,-157
CADPS,-137
KLF11,-201
ZFYVE9,-89
FZD3,-151
PTPRE,189
CCL25,-147
GPR7,-147
HOXC8,-207
TCF8,33
TBK1,-79
ELF3,-167
CASP7,-167
URP2,-187
SORT1,-143
ELOF1,-119
SLK,-157
PLAUR,-113
FRS3,267
SPATA2,1
DKFZp761I2123,-265
POLR2A,123
C21orf6,-181
ZMYND19,-165
SYN2,-145
CD6,-149
MC2R,-153
SNFT,-131
KLK2,-147
GATAD2B,-117
KIAA0157,-177
XPO6,-169
Rgr,-147
HHEX,-157
RHOQ,-105
SUMO1,765
IL2RA,-95
C7orf20,79
NUCB1,-213
PLEKHM1,393
NOSTRIN,-149
H2AFZ,-149
EVI1,-219
TRIM28,-275
BTG2,-199
TSPAN3,-217
TXNL5,-159
TOP1,839
PACSIN1,-185
ZFP64,-39
SP2,-151
PEO1,-99
FMO4,-251
HNRPA0,-153
PDK2,-267
ANG,-151
PAFAH1B3,351
CTF1,-161
CAPN3,-149
ZFYVE16,-173
ST6GALNAC2,-67
BCL2L10,-223
HSPC117,-147
NARS,223
INHBC,-181
FLJ11193,-153
NPHP3,-149
GLP2R,-153
GPR43,-179
GCC1,-35
HOXD11,-151
BID,-201
RPS6KB1,-193
RING1,-167
PARP4,-145
RAB11FIP2,-131
VCP,-219
EIF2B5,-171
TAF2,-255
CXorf53,-153
TIMELESS,-169
CCBP2,-117
PCTK1,-147
RAB5C,-151
ATP6V0C,-145
VTCN1,-149
PMPCA,-151
ID2,-29
ABI3BP,-155
ITGAV,-137
ACSS2,-185
PRKX,-101
LUM,-143
CDC40,-127
GAL,-151
EFNB1,-65
MCF2L,-183
ALS2CR2,-169
GCA,-151
SAP18,-193
VAV1,101
ISL2,-177
PPP2R5C,-179
TMCC2,-147
CCL13,-175
SUMO4,-183
CDH12,-151
CCL7,-155
KIRREL3,-145
SPHK1,3
ARL6IP5,-223
IRAK2,-129
LOXL1,-151
EFNB2,-109
CREB3L1,-157
RBMX,-401
DMD,-113
PLK4,-151
PIM1,-155
EPN2,-123
ARPC1B,-123
EXOSC8,-157
MLL4,-75
HIF1A,873
UBOX5,-153
PTPRU,-203
ZNF414,-153
PRKAR1B,-145
ORMDL3,-101
KCNAB1,-179
GPR135,-145
CD82,-141
BMX,-71
CSNK2A1,49
KIF3B,-177
USP9Y,-145
UNC5CL,-151
INADL,-183
PI3,-151
HNRPH1,21
CDKN2B,-177
IL11,-237
CDK7,-155
ZDHHC3,-221
SCYE1,-127
KRTAP3-2,-139
C20orf39,-145
SLIT2,-147
RAN,-189
DLAT,-227
ING1,869
AE2,-217
PSPC1,-41
CDK5RAP3,-143
FGF5,-79
GTF2H5,-223
HIST2H2AA,-147
GRM7,-87
CD84,-139
OFD1,-55
DKFZP566M1046,-149
VPS72,95
LGP2,-147
WDR61,-161
PSMD4,-211
APTX,-175
SCARF1,-165
GPR1,-149
C3orf15,-147
LTB,-129
NPM1,-181
COL4A3BP,-145
LASS2,-149
TRIM39,-179
TDG,329
HEY1,3
TULP2,-223
FLOT1,-141
LOC51252,-183
GBA,-151
PAK3,259
TCF7L2,-203
PTCH,-207
DHRS1,-209
HDAC10,-149
INPP4A,-201
TNK2,-23
LCP2,-165
FXR1,205
SLC9A3R2,-107
AHCYL1,-151
ITGB1,187
CNTNAP2,-147
MTPN,-197
ADCYAP1R1,-151
DNALI1,-139
KPNA6,-177
TBCD,-57
HSPCA,603
SFPQ,209
FNBP4,-311
SEC10L1,-157
FBL,-229
HRMT1L2,939
KNS2,-149
ABCC9,-129
MAF,-177
AHSA1,-183
TITF1,-159
AGPS,-151
PLSCR3,-231
NR1H2,-207
LCMT1,-169
SOX10,-153
USP7,843
UBE1C,-173
ZC3HC1,-145
DMXL2,-153
EPS15L1,-153
RASGRF1,-93
EHHADH,-151
PBK,-175
FGF8,-119
ZNFN1A3,-167
PEX6,-91
IL3,-153
PURA,-109
PEX11B,-149
VPS4A,-151
SNTG1,-147
MTA2,-183
MYOD1,-195
CYC1,-149
PPARGC1B,-75
TAF7L,-213
POU5F1,-229
GNG10,-149
RAB25,-151
NEK1,-179
ACVR1,-189
BFSP1,-197
CXCL3,-149
CAV1,401
PTHR1,-149
GOLGA3,-151
CD59,-173
NXF2,-189
STARD13,-227
CHN2,-149
UCHL5,-151
SYNE2,-179
PPP3CB,-223
PRKCH,-177
PEX16,-149
MYO15A,-139
GAB3,-39
NSMAF,-151
SMAP-1,-85
GLYAT,-103
TARBP2,-23
UNG2,-157
GTF2A2,-205
CTSG,-131
RIPK4,-181
AP2A2,-187
RPS19,-69
FTH1,-91
PDK4,-183
FBLN2,-183
GRN,-169
MUC7,-135
SGCE,-177
CXCL12,-99
GDF9,39
PYGO1,-197
ABCA4,-153
TBC1D5,-151
CCL8,-183
ITGA1,-207
DLG1,-265
MAP3K7IP2,-169
ARMCX3,-143
WDR5,-161
KIF20A,-151
EEF2,865
SEZ6,-107
NCDN,-149
FLT3LG,-141
TRIM17,-153
MCFD2,-151
ORC1L,-169
HLF,-115
DLEU1,765
SFTPD,-129
PKIB,-151
PTPRA,217
RAG2,-147
CSNK1E,765
STATH,-151
ZNF297B,-99
YME1L1,-145
PIK3CD,-79
GYG,-181
PRKCBP1,-173
UBE1DC1,-153
DYSF,-125
CD86,-123
KLKB1,-149
PLK1,-283
AFP,-123
GATA2,-181
NOG,-153
UQCRB,-137
hfl-B5,-141
RNF130,-121
C5orf13,-157
LDB2,-151
CPN1,-147
ERG,-115
ACVR2B,-159
PPP3R1,-149
DNAJB1,-131
hCAP-D3,-151
GATA1,-169
MAP2K1IP1,-173
RUTBC1,131
TWIST1,-197
H1F0,-181
PGAM2,-75
FKHL18,-237
PABPC4,-93
IVL,-151
CALR,-319
ARHGEF12,-185
PAPPA,-67
LHX3,-173
HIPK3,-103
HLA-DRB1,-151
PTPRS,-231
VPS35,-161
CA4,-147
NFKB1,49
PRSS23,-115
LNX2,-153
NR1D1,-155
MGP,-153
PPOX,-149
ZNF136,-201
FCN1,-149
GEMIN4,-143
GP6,17
ACTN3,111
ATXN2L,119
ALG9,105
DNAI1,111
STAT6,79
SYT11,113
BSDC1,111
COG7,111
PITPNM3,137
TTLL5,137
PFKP,123
ABI3,151
PEX12,115
GRIN2C,113
GDF5,107
ZNF251,61
FDX1,115
EIF4E,161
EPHX2,109
BMP8B,111
DMWD,111
ADAM23,117
IL8,107
CENPB,125
CRHR1,121
FLJ11806,145
IKBKB,207
FRS2,437
MST1,119
NXF3,111
GENX-3414,115
FUBP1,59
NMT1,127
CCNH,123
PSEN2,87
NUP98,49
HBP1,61
SFRS16,137
TNFSF15,111
NDN,755
CASP8,-161
PEPP-2,17
HLA-DRB3,21
MSX1,-25
IGF2,97
LSM11,111
APC2,45
ZRANB1,121
SLC2A1,15
HRAS,361
SENP3,113
EBI3,141
HMGN1,117
CACHD1,129
TM4SF1,1
PEX5,107
PPP1CC,105
C14orf48,113
WDR42A,263
FGF2,101
ZNF408,235
HRASLS3,105
AP1B1,-187
POLB,123
SEMG1,113
PSMD10,409
DF,21
PDIA3,355
BRMS1,169
RALGPS1,363
HTR1F,115
DVL3,-187
F12,93
KIAA0240,129
XRCC3,111
FGF7,117
TEX10,113
LGALS3BP,75
MEP1B,29
MRPS9,135
METTL2,117
PIAS1,829
MLKL,107
KCNJ12,109
AFG3L2,111
PLA2G4A,125
ATP6V1F,117
NTF3,107
LETM2,155
TSNAXIP1,111
KRIT1,111
SSH1,115
CD2AP,289
CAPZA2,369
BRF1,757
KIAA0683,123
IL1RAPL1,111
IL13RA2,103
PSMA1,363
REN,115
PHC3,113
HCG3,67
PIK3C2B,323
RALB,127
GTF2H3,125
HLA-DQA2,105
ALDH7A1,109
IGFBP3,31
RPS15A,69
KRT17,291
EFEMP1,51
CST3,111
DFFB,119
MCP,87
COL9A3,105
PAX5,119
UBTD1,113
DLK1,107
CIT,107
MLLT4,-139
EDG7,103
RABGGTB,113
FLJ12949,113
RAMP3,117
POLD3,109
RNF123,-119
NES,105
CEACAM5,73
ALK,65
C21orf106,131
MTUS1,105
CBS,143
KIF4A,123
F11R,115
RSRC1,179
TJP2,111
APOA4,113
FBLIM1,133
RBM4,111
RBPMS,-73
AP3S1,121
PRG2,109
RBM10,113
IDH3B,143
COX6C,149
STK40,133
SLC2A4,23
LSM6,121
SIGLEC11,143
MOBKL2B,115
BTAF1,117
SSFA2,113
ATF5,109
LOC133957,111
TRIM25,115
GPC1,111
FLJ35220,113
EDNRB,113
PRKAB1,115
HSPA4,109
NADSYN1,117
IL6ST,263
ERF,111
MBTPS2,111
SLC12A4,115
C1orf181,-191
TNFRSF1A,599
MUS81,111
FBXO21,129
DIP13B,117
C14orf11,111
AKAP3,113
ANGPTL3,99
FBF1,391
CNTN2,113
ICK,61
DIAPH3,113
TNNT3,109
ZNRD1,115
POM121,157
ANKRD1,123
SORL1,119
KRT2A,113
C1orf42,123
SP4,51
HGF,115
C21orf56,111
IRS2,373
TRA1,81
TYRO3,-49
DGKZ,129
CXCL2,107
FEZ2,111
CD226,21
PTGIR,115
PACSIN2,137
SMAD9,-601
CNTNAP4,129
BASP1,151
ELK4,111
TACR3,109
ERAS,27
TLK1,111
BTF3,125
CDKN1A,403
ABCA1,117
ARHGEF10L,17
RBM3,163
TMEM70,111
MAGED1,19
GP1BA,111
CDC34,109
PROCR,111
SLC9A5,113
FST,113
DNAJB11,117
CHRD,113
BOK,127
NDEL1,193
TAGLN,111
TH,127
FGF9,125
TTN,95
SRPR,115
AQP3,103
NLGN2,113
CDC2L1,113
DNAH3,363
RPL24,131
SERPINI2,105
LBP,111
VEGFB,111
CPSF3L,267
AMFR,111
FCGR1A,127
C9orf46,83
IFNA1,123
SLC4A1AP,113
ADORA1,109
HMGN2,111
ARHGEF1,115
MAPK12,397
ADA,435
TEAD1,121
ASCC2,169
MEOX1,111
BLMH,-3
IMPDH2,113
ZNF278,111
E2F5,131
LAMA5,-183
ZMYND11,-187
MKNK1,109
CLTCL1,111
CPLX1,113
LOC56901,25
FLJ10916,127
MTMR9,89
RIN1,57
PTHLH,115
LSM5,115
PLEKHA1,111
C6orf25,139
INHBE,113
GRHPR,111
KCNQ3,103
DDEF1,155
RAVER1,141
INPP5A,117
GHRL,117
USH2A,113
SDCBP2,111
PCDHA4,791
FNBP1L,109
C21orf7,127
ZNF11B,111
GHRH,115
C4B,155
COPG2,117
RANGNRF,111
SHH,111
DMTF1,115
S100A6,117
LOC90113,111
COL7A1,41
EIF2B2,95
CCR2,89
ZNF205,415
GAS2,113
KIAA0555,105
CCT4,107
HRG,109
NFYA,25
HRB,99
FLJ10159,109
RPL7A,109
MRPL38,149
CUL4A,111
ITM2C,111
USP8,393
HCFC1,47
C12orf11,111
GABARAPL1,129
TALDO1,131
LIG3,111
WIPI49,127
DTX1,369
DNMT3L,75
SLC6A3,117
BF,105
GRM3,111
NTRK3,105
THRA,73
NAP1L1,105
S100A8,555
PBP,97
PPP1R15A,133
EIF2S1,137
UBE2W,115
SOX30,367
ITGB5,93
DSG3,113
GNRHR,113
CYBB,111
VIPR2,113
CCT7,151
RUSC2,105
SLC38A2,111
GHSR,115
PHC1,17
MED19,129
VPS41,105
PTRF,127
MACF1,97
IL12B,111
ABI2,165
ARHGDIA,119
GRIA1,109
UBE2D3,9
IL12RB1,111
SMC1L1,13
MDS025,137
IFRD1,117
SH3GLB1,111
TMSB4Y,67
KIAA1571,121
CUGBP2,111
SLA2,115
ASXL2,79
EIF4E2,157
SH3BP2,441
WBP1,149
STAT3,221
RABGEF1,141
COG3,113
RHOT2,147
CRKL,401
NRG2,91
SALL2,71
CAMK1,113
SLC1A1,45
RNF34,103
MAP2K2,111
CXCL9,115
HIPK1,751
ANKRD28,105
MSR1,123
COL11A1,109
C20orf3,113
IGKC,111
HIP2,733
DBT,369
RPL7,381
TFF1,223
ARPC2,203
CCRL1,213
RABEP1,193
BCCIP,229
TRPM7,281
CRSP9,215
CTNNA1,405
PTPN11,237
CEP4,263
CRI1,127
CHRDL2,223
F2RL1,209
ARF1,403
HOXD12,217
PJA1,165
HUNK,205
EPHA8,93
PDZK3,221
SCP2,293
ASH2L,189
GJB3,207
C5,205
DNTT,241
CD244,205
PSMB3,207
FOXO3A,171
RBBP7,155
ZBTB7A,209
E2F2,181
WDR62,207
TRIM46,209
NAG,239
PSME3,281
LOR,209
PAPPA2,265
BTBD10,243
RPS6,537
ADD1,227
LRRFIP1,207
ZNF670,207
ACTB,439
SCAMP1,225
HDAC1,31
C18orf10,201
GFRA2,209
MAST3,221
TM7SF2,527
GPSM3,265
TGFBR2,411
RGS18,241
SMNDC1,221
KIAA1838,285
MC3R,211
DNAJB9,287
BMF,223
AMH,229
DDR1,69
C10orf4,249
PDLIM5,205
GYG2,209
SAMSN1,207
PBXIP1,293
FLJ20254,203
THAP1,243
PCGF6,205
PHLDA1,277
RTN4IP1,229
TAX1BP3,231
KRTAP4-12,-47
SMCR7,275
RHBDL2,207
IKIP,393
SMAD5,133
FDXR,207
UTX,291
HECW1,281
TFEB,191
GRM5,225
RUFY2,207
NF2,571
BCHE,209
CALM1,109
SRRM2,205
FLJ20850,343
TRADD,459
CLEC11A,207
POU1F1,179
RAP140,249
FKBP6,227
FOSL2,219
ARR3,271
MED4,235
LTBP3,175
RGS19,245
ZNF707,349
PDCD5,331
PIK3CA,287
MSX2,273
XRN2,265
EZH2,395
GOSR2,203
VAPA,209
FLJ10094,331
SEC24C,211
SYNJ1,437
C14orf92,225
ADAM29,207
ADAM22,197
DHPS,275
KIAA0460,207
HEY2,343
SOX18,225
DAZAP1,207
NRIP1,209
CPSF1,253
CFHL3,203
CXCL11,211
TGFBRAP1,187
SS18L1,305
C20orf31,209
SSTR2,275
C14orf147,237
EPN3,197
PIGK,205
GTF2H1,883
RTN3,295
VDAC1,183
IGJ,205
KIAA0515,203
NCLN,209
ULK2,219
ACD,241
RNPC3,79
RHOH,347
OTX2,209
DSC1,225
ITGAM,237
NCBP1,209
TSHR,281
UCHL3,205
GABARAPL2,263
PSMB7,203
NRP1,203
SCNM1,289
PROX1,305
AREG,227
LUZP5,203
LTB4R,209
DUSP11,247
STRAP,117
FLJ22386,255
CCL11,211
RAB2,229
PGK1,193
PIGH,225
KCNQ4,209
RGR,207
DCLRE1C,197
BMP6,183
COVA1,291
PTX3,221
SP3,241
MBTPS1,205
GMIP,205
ZNF335,239
OPHN1,177
SPIN1,183
STAT1,-57
F13A1,189
GAK,249
DNAJB2,241
RCHY1,843
NPHP1,413
ATF2,303
PSMB6,227
PSMD2,397
PDHA1,207
FRMD5,49
NUP50,247
FLJ21945,241
WWOX,853
HOXB9,257
CHRNA7,265
RAD23B,197
RAB1B,205
SCN8A,205
CAMLG,255
SRY,181
GPX1,267
SHRM,229
DHX34,213
WRNIP1,203
C14orf119,209
6-Sep,207
AIP,235
SSX4,191
UBL7,257
POU2AF1,241
JARID1B,229
THPO,207
ICAM3,293
CDH3,291
LOC138046,247
CACNA1E,209
C1orf94,283
CSPG4,263
STOM,217
C20orf28,245
PYY,221
CD34,283
FOLR1,233
FXN,209
EEF1D,43
DLST,255
KIAA1893,527
ADRBK2,251
FIP1L1,209
COMP,219
CSF2RB,313
CCNK,335
HPCA,209
SIM1,227
CNTNAP1,223
KCNJ2,221
SKIP,209
PPP1R12B,205
C9orf26,245
FLJ13910,263
DYRK1B,323
MORC1,393
JUND,57
NUP153,71
MAP1LC3B,269
NRXN3,235
LOC201895,207
BIRC6,391
THRAP4,299
FADD,223
CACNA1B,205
YBX1,697
MGC42174,337
IGHMBP2,207
C8orf33,169
PEG10,225
VPS25,243
ATP1A1,203
EPHB3,111
SMARCD1,315
GJA5,197
ZBTB3,239
HSPBP1,291
SOCS3,249
SLAMF1,177
ANKRD15,195
FAF1,207
MELK,223
RGS5,241
AKAP5,261
BYSL,257
PSMA2,401
CPSF4,207
RAB33B,205
USH1C,211
EML1,209
EBF,301
CBLB,447
MGC40499,213
KCNQ2,217
TLN2,229
BAHD1,379
RBP1,207
PPFIA3,189
TNRC15,199
MLC1,209
CST5,209
ZNF253,233
NDUFB8,223
ZNF354A,229
PIP5K1C,47
ARHGDIB,245
DNMBP,315
DCK,241
CDK8,211
NUDT3,265
KITLG,277
GATA3,201
MPHOSPH10,195
INPP1,209
NBR1,207
CCR7,209
RORA,169
HOXA5,179
XRCC4,189
IFNB1,195
SS18,207
TRPM6,205
FLJ10661,215
CDT1,207
RPS6KA1,231
STIP1,265
MST1R,439
NID1,265
MTNR1A,251
WARS,209
ARHGAP9,273
ZNF567,207
FLI1,239
CRIP1,237
TNIP2,229
BNIP3,215
PLP1,203
HNRPU,-9
KIAA0256,125
9-Sep,209
ITGA2,217
MYO10,243
SPINK5,209
TGM1,201
PCSK5,203
SLC6A4,217
MASK,219
FZD5,207
FIBP,209
BAAT,207
SPIB,131
HIC2,205
GABBR1,211
SLIC1,309
RGS2,331
NEUROG1,273
SNRPD3,309
NEUROD1,235
PTTG1IP,203
ABCC2,221
SART3,217
CTNNB1,-111
CRSP3,227
ITGAL,213
ITGB6,191
CREB3,225
TTC19,207
PDCD6IP,159
FBXO5,211
ISYNA1,203
MIZF,287
IL1A,195
XBP1,247
ATP1B2,207
MGC15416,247
STAG3,213
TRIM38,227
DSTN,265
GRIN2B,237
CHMP2B,285
ZBTB24,343
AKR1C3,355
MGC11271,-19
GNG7,207
DNCLI2,207
HDAC4,199
AGRP,211
FIGF,307
ARD1A,197
SLC34A1,221
KCND1,205
RPS2,209
PIN1,883
KLF13,227
RNF144,193
ZHX3,223
TCP10L,207
SSBP2,197
CCR9,209
CCL26,-51
POLR2C,201
NRF1,-51
SVIL,-29
MYBPC3,-49
C18orf25,-87
EDG1,-51
ROM1,-49
DISC1,-21
ME2,-55
SMARCD3,-51
MED31,375
RNF32,-51
GSTM4,59
HOMER2,-35
TRIT1,-43
MYCN,-61
PTK2B,57
NFATC1,-49
C1R,-49
AP1G2,-51
RXRB,-71
GYPB,-49
KCNS3,-51
C8orf48,27
UBTF,-141
HLA-E,-11
COL6A1,163
STX6,-49
SSX3,-49
NSFL1C,-65
PPCDC,-49
TXK,-39
NEBL,-47
MNT,-81
ACVR1B,-125
MGLL,-51
THRAP1,-49
DHFR,-45
EME1,-49
EIF3S1,-43
CD7,-109
CD72,213
UNC13B,-43
CYB5R3,-23
NGFB,-57
COL9A1,-37
ZBTB8,11
FYN,159
KIAA0133,-51
ACE,-49
OXT,-53
FLJ32734,-51
TCF2,-75
DNAJB6,-97
MYCL1,-61
FAM46A,-23
PLSCR4,-31
RHEB,-43
SRC,-85
RIT2,89
SCARB1,-51
ALS2CR8,-87
KLRC2,-41
TRIM54,-55
CAST,-49
TNFSF12-TNFSF13,-25
HTR2C,-21
PPP1R1B,-51
LMAN1,-51
CHD3,389
KIT,361
LIMK2,-23
LAMA4,403
HIATL1,-49
PORIMIN,-35
RENBP,-53
DFNA5,-57
KIAA0182,-65
UBD,-49
RERE,1
TOMM20,-45
CAMSAP1,61
RNF168,-51
IRS4,353
IFIT1,-51
C20orf27,-71
GABPA,-27
CHRND,213
HYPB,-77
H2AFX,-115
RNPS1,-67
FLJ14668,-47
NPPC,-49
UBE2E3,-131
WFDC2,-57
COL4A3,-45
IL27RA,-79
VAT1,-37
APPL,85
LNK,327
LRP2,1
DPYSL2,-1
SOCS2,-49
PAK1IP1,-59
CD209,-49
MAL2,-49
CNOT8,-49
SYK,193
MCM5,-3
FLJ37970,-49
PACS1,-87
SHCBP1,-49
BIN1,-61
FLII,-37
HDAC6,-133
MYO1E,-47
CINP,-49
IKBKE,-45
CALD1,199
LCP1,-49
SKI,-251
UBB,135
E2F6,-53
IRF3,-71
PTCH2,-49
ZMYND10,-51
CCR6,-49
PAG1,259
ZNF580,-53
GNA14,-49
NOVA1,-51
ENAH,-51
ZFR,-37
SSBP4,-45
CIITA,-51
SNX9,-45
IL29,-47
RNF12,-49
CHIC2,-27
DLX4,-35
INCENP,-51
BPY2IP1,-51
SNAPAP,-49
LRRN6A,-37
LUC7L2,-85
MAGI1,-105
MONDOA,-49
TMEM9B,-27
AKT2,-95
GTF2B,-181
YWHAQ,11
UBR1,-187
TNK1,-51
FMNL1,-45
RAE1,-29
RHOA,1
ADM,-51
MRPL44,57
ITIH3,-49
PPP3CC,-49
HOXB13,-49
ITGA9,149
CNP,-53
GPX7,-43
GRIK1,-27
KCND2,-49
GRIA4,-51
UBE2E1,-83
NDUFS1,-83
SOX2,-53
ALCAM,-49
C6orf102,-51
LIM2,-51
SNTB2,-49
PPID,-35
GLYCTK,-47
ZDHHC17,-77
MERTK,211
ARID4A,-115
PAEP,233
HD,715
GABRB2,-49
KIF18A,-65
EIF1,-37
ING4,639
MYH10,-27
MAFF,-43
SNW1,-225
FLJ11016,107
RAB11A,-73
SUB1,-117
LRRFIP2,-51
ACBD3,-37
TAF12,-49
PCGF1,-25
EXOSC9,-51
CDR2,-85
BCL2L11,-65
ST3GAL3,69
HNRPM,85
TP53RK,-21
MYF5,-59
COL8A2,-47
RFX1,-13
QKI,-19
PTH,-63
RRAD,-61
CLPB,13
KIF3A,-47
SLB,-47
MAP4K2,83
SH3BP5,-87
ELP4,-49
GABRG2,-51
AD-003,-49
IL6,-161
DPPA4,87
DCN,55
KIAA1683,-17
ATP7A,-51
TU3A,125
FLJ14768,-51
TNNC1,-49
FAM76B,-17
PRRG2,147
FAM46C,111
SCAP,-39
