Alpha_Node,Total_Support
C12orf10,-107
DAB2,-147
RXRG,-61
SH3GL2,-107
HPS6,-121
ILK,221
ARFIP2,-49
ARG2,-49
LLGL1,-47
BCL10,35
ALDOA,-47
FATE1,81
RFXAP,-51
MGC42630,159
GP1BB,-99
ANKRD13B,-69
SUPT7L,-17
CALM2,-37
C10orf82,-53
ARL2,-53
SAT2,-167
TAF7,-79
VPREB1,-51
ILVBL,-9
ALS2CR12,-51
TAF1A,861
NOS1,-5
PAX8,-51
RAB4B,-51
PFC,-51
MGC5352,-109
GRB7,87
GNAS,-45
CACYBP,-71
PDGFB,-31
LALBA,-51
FBP1,-35
MAGEB4,-49
UTRN,-43
KLRD1,-39
LPXN,-7
HADHB,-15
TROAP,-51
DVL2,673
TNFRSF10B,-57
DDX21,-169
DDIT4L,-41
MIER1,-131
ACTR3B,-53
LAMB2,-75
SFRS7,-51
GLTSCR2,-55
EPPB9,-51
S100P,-75
MAP3K2,-143
PIK3CB,-67
HIST4H4,-49
USP20,-49
LAPTM4A,-49
HDAC3,-231
EVPL,-49
LOC55565,121
LAMA2,-47
PRPF3,-9
LGALS1,257
CTNNBL1,-51
KLHL2,-53
PHGDHL1,-57
PLEKHB2,-51
SLC22A6,-49
TOMM22,-53
NRAP,3
ZFP106,-107
ATF3,811
MAPRE2,-49
EIF4EBP3,-39
ESRRA,-53
GFM1,-49
SCIN,-39
ERN1,69
PIK3C3,-37
ACCN3,-51
C21orf91,121
PXDN,-65
CCNB1,-223
LOC220686,-49
UBR2,-55
C17orf28,-105
DNCLI1,-67
MCM3,-77
PRDX3,-23
HAP1,145
DSG2,-63
POT1,-57
PGM1,-67
FLJ10292,-37
DPEP1,-51
LY96,-49
SLC12A9,-49
MEGF10,-37
SNAP91,-25
SPINK1,-49
ARFGAP1,-65
LYPLA1,-43
RAPGEF4,-49
POLR2J,-49
MAF1,-65
PEX19,-243
MAP2K6,3
C18orf37,-163
DAZAP2,-65
MEF2A,-227
MYD88,-45
TGFBI,-51
PRKAG1,-49
TCF20,-179
LZTR2,-49
KIAA0746,23
NR2C2,-277
CKS1B,-81
BPGM,-35
RPL4,225
PKD2,-65
IL22RA2,-47
JAG1,-45
PTPRG,-33
CARF,-51
MYO3A,-51
ORM1,-51
BTG1,-49
HAX1,-37
NR6A1,-53
AURKB,-1
SDSL,-43
COG1,-51
BIT1,-45
MPP3,-53
GDF6,-61
PLXNB2,-15
APOC1,-51
CDC25B,-203
ARPC5L,-49
DGKD,-39
SCGB1A1,-45
EIF2S2,729
ODF2,-51
RXRA,-297
PLCB3,-51
NTF5,-49
THOC4,-49
TNKS,-39
CYP11B1,-51
UBADC1,-55
MAPRE1,-57
PDLIM1,-87
SREBF1,-197
PAFAH1B2,-89
ABCC6,13
CUL2,-51
CPNE6,-49
MDM2,853
IFNGR2,-3
ELL,863
BAX,-65
UPF2,-37
FKBP1B,-49
MTP,-49
ITM2B,-35
PPP2R5E,-7
ZNF558,-51
RAB8A,-79
RPL23,223
RREB1,-51
CART1,-249
RPS4X,-41
CLIC5,-81
PLEKHA5,-51
DPP7,-51
DUSP23,-49
NPY1R,-51
CKS2,71
SFI1,23
PAK7,-129
PLEKHF2,169
GATA4,-143
C11orf16,-101
AUP1,-13
APOA2,-49
MAGEA1,-51
RHPN2,-25
AVPR1B,-51
SFRS11,-39
KIAA0408,77
TRIP12,-35
TRHR,-53
FMOD,-53
RPL8,209
KAT3,-51
EHBP1,-49
F7,-49
RRAS2,-67
CLTA,-45
ASK,-55
TEGT,-55
C6orf199,-51
MAGEH1,-55
GDPD2,-29
PPYR1,-69
COL4A4,-23
FGA,-45
SLC12A3,-49
FKBP4,-103
STAC3,-69
INPPL1,-131
AHRR,-55
ZNF31,-51
CXCL6,-51
LOC90799,-51
SCGN,-51
DOCK8,-373
XCL1,-51
FLJ90586,-43
ANTXR1,-245
STAP2,-29
IMP4,-51
NUDT21,125
ARID1B,-7
C16orf48,117
STX12,-51
TGFBR1,-371
C20orf81,-15
ARL6IP,-31
MGC33948,-79
RAB6B,-51
GALR2,-45
POLR1C,-61
EZH1,-47
ZNF193,-51
PPEF2,-21
FBXL11,-217
SLAMF7,-45
MAP3K7,-165
PSG5,-13
ITGAE,-51
RPE,-51
PLP2,-37
TUBA1,-171
BBOX1,-69
ATP2B2,-55
TPM3,-49
IFIT5,-53
ZNF622,-49
RABEPK,-49
TMEM66,-65
BCLAF1,-13
AANAT,-99
FLJ13111,-53
C20orf4,-49
CCL4,-43
JAK2,175
RRAGC,-49
SYTL2,-135
LAD1,-51
CDK5,-215
CHMP4B,-167
IAPP,-49
ACVR2A,-25
XAGE2,-53
GOLGA4,-79
ADAM12,125
CHEK1,889
SRRM1,-41
ZBTB32,-55
PEX1,-31
KIFC2,-57
EHD2,-55
TAB3,81
ZNF259,-71
HNRPA1,-7
SDC3,-131
TCAP,-49
PKD1,179
IGSF9,-55
STC2,-33
ALG10,-45
EIF1AX,-51
CXCR4,-29
EIF3S10,-39
RNF126,-61
EVC2,-7
LDOC1,7
GRIK5,-41
TNFRSF13B,87
IL18R1,-47
PSG2,-157
NRBF2,-121
ITGA2B,181
ZC3H11A,-51
CP,-57
ZFP2,-37
VPS11,-13
GALT,-55
CGB7,-55
CLUAP1,-21
PDHX,-95
POLG,-53
ANP32B,-49
AKR1A1,-51
PUM2,-53
DHH,-51
ZDHHC6,-51
RBL1,-283
SEMA3A,-49
DCTN2,-47
DHX29,-49
DDX42,-51
RAB35,-51
KIAA1609,-55
IL28A,-49
BRF2,21
ERBB2IP,-159
HSPBAP1,23
SMA3,567
ASS,49
XPO7,33
IMP3,51
YIPF3,27
CCNC,63
CTPS2,43
KLF2,53
SH3BP4,53
MVK,5
U2AF2,95
C18orf9,53
EPN1,27
FLJ20130,53
MMP11,57
POR,49
INHBB,79
PARD6A,13
RGS20,51
FANCA,19
GNAI1,69
SNTB1,73
PRDM1,65
DNMT1,19
ZNF592,45
PROP1,53
ACTA1,29
CS,43
ADM2,55
GRM2,55
KARS,85
CCL27,49
EVL,-11
TIMP2,51
SSTR1,51
FLJ20291,49
RAB22A,49
CD28,141
POLK,53
MCM10,141
CD53,51
WDR25,51
TRIP4,-99
KIAA0826,53
KRT6B,45
FN1,221
PAPOLA,-227
MARK4,53
HLA-C,31
TRIM63,3
PLA2G4C,49
OIP106,37
MYOCD,67
PPP2R5B,41
NGEF,53
SF3B3,55
FLJ12529,-59
NDUFV3,65
TEF,37
SEC24B,55
C5R1,53
PSTPIP1,149
PAK6,-121
HSPCB,7
CYFIP1,49
LRRCC1,49
OGT,57
NAPA,39
FAM18B2,133
BLOC1S1,-73
C10orf10,53
PRDX5,47
EFEMP2,579
SNRPF,143
PPA1,651
MPP5,51
CSN2,51
RND3,35
ST7,65
KIAA1632,45
HTATIP,175
KLC3,53
BAT5,53
GTF2H2,19
SPEN,55
FDPS,73
RANBP3,45
DLGAP2,53
POLE2,131
SUMO2,-71
LCK,221
HBEGF,-113
MGC10471,23
VTN,67
C7orf26,53
GOLPH2,117
DGKA,53
AP1S2,53
SPARCL1,33
TGIF,-99
IHPK1,53
HSPA1A,721
TIE1,17
MYO6,65
TLX2,53
B3GALT4,51
S100A11,17
CYP1A2,51
TXNL2,41
MRPL42,111
CCL23,49
PGLS,57
PROCA1,63
IFNG,45
FLJ23185,51
CDKN2A,-15
IKBKAP,17
CHGA,49
TLR6,53
UBE2N,39
OLFM4,51
CBLL1,51
KCNH5,51
ACP5,-33
PHF1,51
PPP1R12C,51
ASB9,49
LOC284058,-93
GNA15,79
RAB11B,43
MCOLN1,55
ENY2,83
CHRNB2,51
EPB41L2,71
TICAM1,51
NEB,57
EDAR,53
ARID3B,193
CCNL2,51
TBPL1,31
HOOK1,57
WDR74,49
HRB2,5
RRM2,531
DKFZP761H1710,59
LOC146053,233
WWP1,-1
PDZK1,69
YEATS4,53
GABARAPL3,49
C1orf35,51
GBP3,49
RRM2B,539
C19orf2,51
KREMEN1,73
PGDS,51
PRSS2,53
CENTG1,-13
KLC2,41
SIM2,75
KCNH1,51
DTNBP1,59
AP1GBP1,51
NME3,49
CAP1,43
AKAP9,17
TRMT1,39
DPP3,47
OSMR,77
PEX10,41
KRT19,47
PIAS2,-113
MDK,65
PHKB,73
FBXL3,51
FBXW11,33
POP1,53
HN1,47
NCOA2,-189
APOF,53
ST8SIA2,49
GGA1,-127
WDR37,5
HERC5,63
RTN4,57
C7orf25,95
SLITL2,51
HSPA8,191
CLIC6,71
CCL3,39
BTK,11
MATN3,53
CPNE7,57
SEC23A,55
DTNA,55
PGR,43
CACNA1A,49
MIA,65
GSCL,51
EGLN2,51
ESRRB,57
NKX2-3,67
DDX17,77
IGF1,53
PTPN12,195
CETP,17
PPARD,-33
NET1,39
CLNS1A,93
CAPN1,41
CHRNE,49
MLX,51
PANK4,55
APOBEC1,55
DKK3,93
C11orf1,149
MTFR1,19
ZBED1,9
THAP7,103
L3MBTL2,57
IL10RB,51
CCL14,55
ADRA2B,13
CCND3,45
PPP4C,53
RPL13A,57
SORBS1,105
SUMF2,53
IL1B,57
PHF21A,55
PPM1A,33
CUBN,43
MAN1A2,45
LOC158345,61
SSR4,51
PHB2,11
NTSR1,57
CDH11,-25
SYCP3,57
RCD-8,51
NFKBIZ,53
KIF22,67
LAMA3,53
CSK,79
KATNAL1,41
LHCGR,55
CDC45L,53
C10orf62,125
TOPORS,549
CYP2C19,51
HSPA2,49
PAICS,51
ART1,49
KHDRBS3,9
AKAP1,41
RAB18,75
MYCBP2,49
MOS,41
CSNK2B,639
GJA1,17
CLIC3,73
SYT2,55
TIA1,49
TRIM21,49
C1orf124,47
MRPL17,57
EDG2,55
TRAF3IP1,43
ABCF1,41
NEDD4L,53
IGFBP5,55
GNB1,65
RAD1,63
SNX4,-75
NIF3L1,91
LST1,53
C9orf78,93
PSMD9,57
TTF2,37
CCNA2,629
HMGB2,561
SF3A1,29
SLC4A8,49
PQBP1,197
KIF23,51
SYN3,67
HOXB6,19
PLAU,57
KCNJ6,73
SHANK2,83
PEX14,51
HTR1A,57
FLNA,19
DUSP6,51
TRBV2,221
SCEL,49
TCF1,-191
CCT3,65
CALML5,131
ATP5G3,53
SOS1,41
MYL9,47
ASAH1,147
MAGEB18,539
EDG3,57
PAFAH1B1,33
PHYH,61
DDX1,257
PRPSAP2,53
OXTR,51
SNAPC2,17
ITGB2,117
HLA-DPB1,53
CA6,51
HABP2,47
NPHP4,51
CENTB5,41
WBSCR1,53
RCV1,33
COPA,59
RORB,35
PPP2R5D,55
FLJ35834,91
EXOC7,41
NCF2,15
TNFRSF1B,11
CLTB,53
BAG3,51
RCOR3,39
FRAT1,37
NUCKS1,53
PHKG1,59
PRKRIR,43
PER3,-3
F10,53
MRPS31,41
KIR2DS1,51
ELF5,49
TEX9,59
GNAI2,45
ANXA11,25
PARP2,43
HGS,-81
ACTA2,47
FABP6,49
TCP1,51
TMPRSS6,71
MLH1,75
SPTBN4,51
MIF,103
DOCK10,51
CRK7,69
GAS6,71
INVS,53
EIF3S12,39
NOLA1,39
IL15RA,23
KTN1,27
FRAT2,43
GIT2,227
HSPH1,65
CXorf27,57
VPS28,43
SCMH1,37
CA8,49
DCT,133
ARRB2,9
VIP,51
PPHLN1,39
PCOLCE,233
ZNF559,91
CCR8,359
HGFAC,355
FLJ25770,413
PPM1G,345
DAPK3,311
PRF1,399
IPO7,393
RLBP1,357
EXOC8,377
GTF2E2,3
LGALS8,367
NEK9,403
RPA4,339
PLRG1,353
TESK1,355
CDC42EP4,351
C9orf61,387
GORASP2,377
ERBB2,265
3-Sep,377
ARAF,307
CASP6,287
NDUFA13,389
ETV6,259
STAM2,393
PLEC1,291
LY6H,371
RNF40,379
MAP2K7,373
TTC3,379
LOC51059,385
SOX4,355
SLC25A36,379
HCLS1,373
DEFB4,355
BDKRB2,357
ZNF607,273
MAPK10,775
SIX1,231
BSN,381
HSPB2,371
NEFL,409
RANBP9,243
BCAR1,579
IGFBP6,381
IGFBP1,381
NDUFA6,377
EPHB2,383
STX3A,319
COL4A6,305
LOH3CR2A,409
SSTR4,355
LMTK3,259
KIR3DL1,365
PARN,319
ZNF439,257
USF2,249
ACIN1,393
OLFM2,89
TAF9L,355
ANXA3,795
C6orf113,357
ZNF329,271
GCN5L2,429
RBL2,279
TEK,439
ILF3,205
TRIM16,291
NLGN4X,379
ZNF557,381
TFCP2,449
HNRPAB,335
SHKBP1,381
MED8,383
MC5R,383
TSC22D4,81
RALY,379
PFDN1,357
PTPRN,361
P4HA1,541
SAG,357
RYR2,415
RFWD2,777
GRK4,327
UBE2G1,343
FASTK,289
NIPSNAP3A,285
COG4,343
ZCCHC10,817
CSH1,95
HRH4,341
C19orf10,375
SMARCC1,361
MAP2K4,361
ANAPC2,199
IL18RAP,361
C20orf30,383
EPHA2,427
MKL2,183
SHANK1,393
TFPI2,479
PLCB2,329
EMD,547
PKN1,341
NYREN18,355
NUDCD3,257
PMS2,355
PDLIM4,235
AKT1S1,351
DAF,263
HSPB3,255
SPRR2C,381
FLJ20534,375
ITPR3,355
RPS6KA2,331
OPN1MW,341
TMED1,269
TYROBP,365
POLDIP2,349
PSMC5,331
KIAA0261,353
FLJ11506,381
LY6E,381
GRIN2A,297
CARHSP1,357
ZC3H12A,363
ATP7B,357
TRD@,355
SORCS3,351
OASL,361
HTRA1,355
MAP3K7IP1,363
LAMR1P15,285
MSC,301
C1QB,355
FSCN1,387
LRP3,369
GH1,379
CBL,483
MXD4,373
CDKN1B,541
IGSF4,381
UPP1,331
TNFRSF4,387
SLC4A3,357
IL28RA,355
PIK3CG,407
MGC11102,321
PSAP,219
MGC20410,391
MAPK8,665
ARIH2,849
FLJ22318,267
SH3BP5L,237
SITPEC,293
EPB41L3,379
GOLGA1,357
SFN,239
DRF1,291
CSF1,335
ITPK1,387
SEMA4D,359
ACP6,381
BMP5,389
MGC16186,355
KCNG1,353
RNF8,377
RPS6KA6,383
SIAH2,347
CLGN,357
UNC119,-11
PLCE1,355
HTR1D,349
INHA,355
KIAA0415,273
SQSTM1,285
C16orf45,355
CHMP4A,405
ADIPOQ,357
COPG,383
CD3Z,315
MPHOSPH6,815
ALOX12B,383
SMAD7,171
RNF139,359
NISCH,355
CGN,355
GDA,373
RRAGD,355
CREB3L3,333
PRKG1,387
IL17RB,349
FLJ13769,277
OS9,175
FPR1,401
IL3RA,379
STK11IP,197
GLRB,355
LOC221442,389
LITAF,179
GJB1,353
SMG1,377
ARHGAP10,403
KRT1,379
DOC2B,383
MNAT1,789
LIFR,399
SLC38A3,291
MRFAP1L1,357
GPKOW,237
OVGP1,359
BAI1,373
FLJ20397,257
ADAMTS1,349
GTF2E1,265
EFNA2,375
LAMP2,341
KRT14,351
LIPG,355
VASP,321
SAT,817
RDM1,341
PRKACB,387
KEL,317
MICAL1,475
TBC1D17,383
BNIP1,339
AES,235
TUBA2,537
ZNF219,353
HNRNPG-T,355
LASP1,299
HMOX1,361
RPLP1,349
PYGO2,349
CKMT1B,345
ANXA1,419
ALDOC,387
AP1G1,363
NTHL1,345
PDZK11,367
FNTA,351
TFEC,361
MYOC,283
CAMKK2,359
AGR2,395
TBP,773
CCDC17,383
CD9,337
COL4A1,527
GTF2F1,273
ABP1,383
PHKA2,381
PSMA5,383
RAB6A,335
THAP10,219
TAX1BP1,357
Magmas,383
SPIN,379
C10orf45,343
ERBB4,341
TOPBP1,337
FLJ20297,383
HYPE,347
DKFZP564B147,365
DPT,377
CENPE,357
SKIV2L2,353
C8B,385
FLJ20125,269
HABP4,225
SASH1,405
GM632,113
CD1D,323
INSIG1,383
FASN,319
MGC39633,355
CARD15,355
INDO,385
MID1,355
TCF7L1,411
GRAP,317
MGC5356,369
PRIM2A,379
MGC13379,389
RGL2,297
CPSF2,355
FLJ22471,379
USP11,327
CFHL5,339
POU3F3,387
HSPC065,407
ZMYM5,443
KCNJ3,351
IL13RA1,337
BACE1,375
CCAR1,349
IFNA2,333
CECR2,357
NXF1,407
EPOR,457
TH1L,197
FCER1A,351
ARS2,25
TXLNA,333
RRM1,329
MARK3,327
NCF1,363
RG9MTD1,285
GTF3A,351
NOM1,337
LEPR,309
7-Sep,347
RPL31,319
C9orf100,231
RBM19,369
SHC2,341
MTMR10,385
KIAA0423,319
MSH2,173
C1orf128,355
KLF10,327
RAD9A,279
RNF36,357
ZNF76,193
SFMBT1,377
PRKCD,275
FBXO6,381
TSHB,357
SNX24,357
C1orf107,247
APEX1,811
SREBF2,493
MITF,321
PZP,359
ZNF250,219
UBA2,319
RIC8B,359
PSMF1,255
SPATA20,353
LBR,399
CSN1S1,341
CARD12,357
STRN,377
SH2D3A,315
HBXAP,299
TRPT1,387
RPL35A,357
OGDH,255
FAS,203
H3F3B,337
AKAP11,387
PDK1,333
NR1I3,337
PTOV1,341
FUSIP1,403
PSMA4,383
CRSP6,793
FHL5,343
PDLIM7,85
TNFRSF10C,367
GNB5,381
CPOX,341
CCR3,379
SLC5A1,341
MRGPRX2,355
CDC16,235
NURIT,269
MTMR11,381
SERPINE1,347
ATRX,353
RFX2,281
CNTN1,261
SEC24D,345
SMN2,-67
TERF2IP,-45
PLCD1,-23
TUB,219
FCHO1,-147
PPGB,-31
TAC1,-19
GSK3B,895
CNR2,-23
SKIL,-53
TNFSF9,73
TDRD7,-35
YWHAH,-73
ADRA2C,-21
TFG,155
PCAF,-275
CDK4,-19
DNAJC14,-33
FRMD6,-37
CHRNA4,-31
CAMK4,-39
KIAA1446,-113
PSMD11,355
SDPR,-89
PTPRCAP,99
KLF8,-47
ELAC2,-13
CCNL1,-29
APOD,-33
MYO15B,-41
SPRR3,-31
CHAF1B,-91
IRF1,-21
ZNF451,-109
ZNF265,-185
BAG1,-181
CRIP2,-39
CUTL1,-241
MARS,-49
HNF4A,717
HPCAL4,-31
LAMB1,-3
ARL1,-33
ID1,-29
DUSP14,-23
MAD1L1,5
ATP6V1E1,79
ARHGEF11,-19
KIAA0992,11
COX5A,-11
RUNX1T1,-239
SEMA3F,-29
ADCY2,-33
GARS,-11
RAPSN,383
RPL18A,57
RABAC1,-131
RYBP,-27
C7orf36,89
FCGR3A,-21
KCNJ1,-31
PLG,-15
HRMT1L3,65
NPY5R,-29
RASGEF1C,5
CDC42EP2,-105
PRDM4,-61
NRAS,-37
MARCKS,-21
RAB11FIP4,-27
DRG1,-33
SUFU,-49
ERBP,-101
CACNA1S,-43
MFAP5,-37
PRRX1,-25
EIF4EBP1,-19
AFAP,-89
TEAD4,201
C10orf3,-85
FSD1,-31
NRXN2,3
EIF4B,-3
SPINT2,-31
APBA2BP,-31
MEF2D,-25
DNMT2,81
AGTR2,-137
CIR,-47
ARG1,-29
C6orf47,-27
MYL1,-37
NUBP1,-89
ASF1A,-69
YIPF4,-31
PTPN22,349
STX16,11
TSG101,825
DNAJC7,-83
DBI,-33
ERAF,-33
SNF1LK,-33
STN2,-31
AMY1A,-31
COPS6,53
RP1,-29
PPIL4,-29
B3GNT4,-1
STMN1,17
TNRC4,-3
C15orf25,-29
JTV1,-43
EPHB6,-87
CENTD2,63
TMEM11,-25
PRAM1,-25
PRX,-31
XAB2,-17
CHGB,-29
VHL,-59
PAIP2,7
IGLC2,-31
CRIPT,-11
FASLG,109
C6orf111,-35
SENP2,-93
SMARCD2,-35
ZNFN1A1,-377
ZNFN1A4,-113
TUBA8,205
DGCR6L,-25
PPARA,-113
FLJ20364,-17
PKNOX1,-53
COL20A1,-43
NECAP2,105
ACTN4,7
HDAC2,165
TOR1AIP1,-93
HDAC11,11
ANKRD24,145
TCF4,-49
BAD,-75
KIAA1797,65
NIT1,51
DRD4,203
HSPG2,-37
TNC,171
KIDINS220,-41
HRC,-29
LMNB1,-141
TCEB3B,39
IFT20,23
CDH8,-23
TGFA,-93
SMYD3,-35
LCAT,-31
KLK3,3
DNCL1,-49
KIAA1377,331
GTPBP7,-33
HEXA,-33
REST,-51
WFS1,-35
SFTPA1,-31
HIST1H1C,-29
EIF4G3,-19
IGF2R,-31
WDR57,-21
EIF3S6IP,-121
PLA2G2A,15
FARSLA,-31
KIAA0232,-31
GRIPAP1,-33
MGC10854,233
MAP3K3,-155
FOXO1A,-153
C9orf74,-29
PTPN3,-29
TNFRSF12A,75
UBQLN1,105
MAP1B,-77
PRKRIP1,-37
TMOD1,-31
RAB6IP2,-91
BEX2,209
ZAP70,-21
PPP2R4,-89
FNBP1,43
OSGEP,3
FKBP1A,3
CDK2AP1,-93
PMPCB,-31
MAP7,-35
PTD004,-151
XRCC5,301
KIF11,-15
SCN1B,-33
SFTPA2,-31
ZNFN1A5,201
WIPI-2,-13
RIN3,-29
MGC39821,17
ARL6IP2,-31
PTPRK,-143
PLXNA2,-23
HOXC10,-33
FUS,-21
POLH,-27
EIF4G1,-23
PTGES2,-33
CASP3,-201
USP10,-13
DNAJC1,-1
KCNA2,19
CD8A,45
AZGP1,-31
PS1D,-33
CENPA,-93
SLC17A1,-31
ARF4,-97
TRA@,3
RBAF600,-37
CCDC11,199
CBX8,107
HTR3A,-13
RAX,-33
PCYT1B,-37
SNX17,19
CLEC3B,-25
NR1I2,-43
KRT20,145
DR1,-79
DRD2,65
ZA20D1,-19
PVR,-29
PTPN1,213
AP2B1,-53
EPHA1,-11
FLJ20551,-11
MXI1,-27
PDCD8,-55
MINK1,3
NEF3,-31
MGST2,-149
SHMT1,-117
UBE2D2,13
CAMK2G,-99
RNPC2,-53
MLL2,-21
TXNDC11,-47
SLC9A3,-39
B7,-23
EDARADD,-31
VDR,-105
GALNT2,11
SNRPG,207
C1orf16,-5
LIPE,-27
IPO13,-31
TEX11,-163
NEDD4,39
HKR3,-9
ITGB3,-57
HBA1,-65
GNMT,-67
RAP1B,-37
RUFY1,-31
PCGF4,-19
ITGA3,-21
MOCS3,-29
C8A,-39
CDC73,-77
LSM4,-15
PEG3,-25
LMO7,-31
TRAPPC6A,-53
IGHG4,-31
EIF3S8,105
FANCG,-93
PRTN3,-29
PPP2R2A,-85
S100A7,-21
CDH15,-23
PARD6G,-115
NR1D2,-51
YWHAB,61
PSCD1,-37
CHD1,-95
SMUG1,-7
FEZ1,-65
SPP1,-47
CD3E,-81
SAP30,-37
DUSP3,-77
UBA52,-187
SEC3L1,-41
WBP11,-59
GLUL,-19
RNF128,-31
ADH5,-75
ARFGEF2,-43
GTF3C1,-101
SFRS2IP,27
F11,-33
CASP4,-99
TAF10,-33
C4orf17,31
MTHFR,-31
GRIK3,13
SHB,189
TMEM9,-31
PPP5C,-25
UBC,85
DCP1A,-149
TMEPAI,-29
DIPA,-465
CARD14,-21
PSMB2,-33
KLHL20,117
CCDC14,-11
ITGA7,-47
CDK5R1,41
SYP,-25
NAV2,-87
TAF1,563
PLCG1,225
ZNF518,-45
KCNF1,-29
TRIM2,-27
GPBP1L1,-25
FGR,47
RIPK3,111
DPYSL4,-27
TCTA,-135
CORT,-87
ACTN1,-115
PAX3,-85
NR0B1,-127
WDR33,769
RNF5,-25
SOD1,-25
SF1,-37
NOP5/NOP58,-31
DHX30,-7
FLJ10415,-25
IL2RG,19
PCBP1,-5
NUPL1,-41
PPEF1,-45
KIAA1543,-7
ABCC8,-33
PRPSAP1,-23
MYO7A,-13
ZFPM1,-59
C9orf89,-29
ARRB1,-33
TUBB2,833
ZNF74,-17
CASQ2,-27
COPB,55
COL5A1,255
TNFRSF8,81
EIF2AK2,747
PNRC2,-175
NME7,-29
ADAM28,7
ASGR1,-105
EGF,243
FBXW2,-33
CNOT7,-91
CLEC1B,5
PLCL2,-95
MOCS2,-1
